name,l_deg,b_deg,radius_deg
4FGL J0626.4-4259 ,251.04502662528253,-22.44299328383873,0.4
4FGL J0626.4-1712 ,225.73744284420616,-13.137514189746492,0.4
4FGL J0626.8-2603 ,234.16961206581828,-16.610309840999758,0.4
4FGL J0627.0+2623 ,186.68739164569234,6.7709171883547405,0.4
4FGL J0627.0-3529 ,243.45116945625082,-19.969524528110092,0.4
4FGL J0628.5+6218 ,152.67465409426077,21.251358387739874,0.4
4FGL J0628.6-6711 ,277.26406363852936,-27.041248933843452,0.4
4FGL J0628.6+6900 ,145.76140681814857,23.208502406730698,0.4
4FGL J0628.8-6250 ,272.43898807281397,-26.464731823050126,0.4
4FGL J0628.8-2340 ,232.07971134260092,-15.258607904818046,0.4
4FGL J0629.3-1959 ,228.65022241740687,-13.667200134514843,0.4
4FGL J0629.6+2435 ,188.58038958417137,6.479589876152694,0.4
4FGL J0630.1-2010 ,228.89623590356754,-13.573581162833378,0.4
4FGL J0630.2+3228 ,181.5054450510068,10.102085027452388,0.4
4FGL J0630.9-2406 ,232.68361277041757,-14.995300710464864,0.4
4FGL J0631.0+5626 ,158.7006054117656,19.64828621558874,0.4
4FGL J0631.1+2020 ,192.53707554029967,4.851125397885266,0.4
4FGL J0631.4-1650 ,225.92223755528573,-11.898600356727822,0.4
4FGL J0631.5+1036 ,201.23578726325937,0.4544167999745602,0.4
4FGL J0631.8+0645 ,204.68308699939112,-1.2446527985716995,0.4
4FGL J0632.0-1032 ,220.1975763963063,-9.040760181397406,0.4
4FGL J0632.7+1215 ,199.90977246799451,1.4780515717341374,0.4
4FGL J0632.8+0550 ,205.61147950315893,-1.4479200968569836,0.4
4FGL J0633.4-2222 ,231.27988122575962,-13.767677841080092,0.4
4FGL J0633.7+0632 ,205.09275215280567,-0.9284409436936157,0.4
4FGL J0633.9+5840 ,156.589518190563,20.744525990935745,0.4
4FGL J0633.9+1746 ,195.13522604494742,4.272988454633099,0.4
4FGL J0634.2+0436e,206.8749107426204,-1.7003807049197306,0.4
4FGL J0634.6-3046c,239.40158814822482,-16.809457462726744,0.4
4FGL J0634.7+1036 ,201.59510522030797,1.169049097815566,0.4
4FGL J0634.9-2335 ,232.56966437306835,-13.959681595866007,0.4
4FGL J0635.6-7518 ,286.4049228676038,-27.171076929375534,0.4
4FGL J0635.7+3113 ,183.15773257665217,10.634687896532533,0.4
4FGL J0636.2-1057 ,221.04286178413153,-8.30270963071004,0.4
4FGL J0636.7+7139 ,143.1186835936386,24.51112589313462,0.4
4FGL J0637.3-6220 ,272.06460605663074,-25.420601465922637,0.4
4FGL J0637.4-3537 ,244.36414405839653,-18.036934590093335,0.4
4FGL J0638.2+6020 ,155.06599575452032,21.776697995421788,0.4
4FGL J0638.6+7320 ,141.33965366476806,25.002853788549476,0.4
4FGL J0638.7+2753 ,186.50390712085107,9.775659296840274,0.4
4FGL J0638.7+5658 ,158.5338033172058,20.8245309082186,0.4
4FGL J0639.1-8009 ,291.85993264033243,-27.22040325056484,0.4
4FGL J0639.4+0655e,205.40027302514042,0.5034902584314533,0.4
4FGL J0639.6+3503 ,179.95153316388718,12.964129805321654,0.4
4FGL J0640.0-1253 ,223.21432396996673,-8.321287274519934,0.4
4FGL J0640.4+3307 ,181.8338492661747,12.330218935751507,0.4
4FGL J0640.5-2714 ,236.5431132181225,-14.250251718827354,0.4
4FGL J0640.7-1924 ,229.2406558683255,-10.996894408513654,0.4
4FGL J0640.8+2432 ,189.76765442882024,8.7466992600022,0.4
4FGL J0640.9-5204 ,261.2335228165206,-22.621715638226032,0.4
4FGL J0641.4+3349 ,181.26820654332718,12.79694084737867,0.4
4FGL J0641.7-0320 ,214.81052319073876,-3.6792210058320807,0.4
4FGL J0642.4+1048 ,202.28185241779332,2.9352305333972213,0.4
4FGL J0642.9-6501 ,275.1109530354014,-25.298267407178123,0.4
4FGL J0643.2-5356 ,263.28111458908506,-22.78587709940979,0.4
4FGL J0643.3+0857 ,204.0420946858992,2.2863306027613173,0.4
4FGL J0643.4-3314 ,242.51255221056527,-16.023136033372253,0.4
4FGL J0644.4-6712 ,277.5268087539889,-25.527537518744143,0.4
4FGL J0644.4-1401 ,224.70167142976499,-7.865522887647742,0.4
4FGL J0644.6+6039 ,154.98067654509595,22.61653091773781,0.4
4FGL J0644.6-2853 ,238.47177531200498,-14.075066666212456,0.4
4FGL J0644.7+3917 ,176.37284729812234,15.590367700530779,0.4
4FGL J0644.7-4949 ,259.0884159031282,-21.40883159790305,0.4
4FGL J0646.4-5455 ,264.44865233497904,-22.59470753509136,0.4
4FGL J0646.5+0018 ,212.10160310226405,-0.954792495021626,0.4
4FGL J0646.7-3913 ,248.5750198781122,-17.60883202056065,0.4
4FGL J0647.0-5138 ,261.06845331887354,-21.593144231438135,0.4
4FGL J0647.6+4459 ,171.03240920492223,18.172017846502136,0.4
4FGL J0647.7-4418 ,253.6721920872723,-19.200984739907266,0.4
4FGL J0647.7-6058 ,270.87752084401313,-23.93634755364076,0.4
4FGL J0647.7+0031 ,212.05277749374622,-0.5721099057445467,0.4
4FGL J0647.8+4527 ,170.57242919611937,18.373387711548162,0.4
4FGL J0648.0-3045 ,240.53268241832478,-14.15144154608944,0.4
4FGL J0648.1+1605 ,198.18038654581287,6.555784143961454,0.4
4FGL J0648.2+1745 ,196.68477003003707,7.3261731585381735,0.4
4FGL J0648.4-1744 ,228.51128943088773,-8.622992489921153,0.4
4FGL J0648.4-6941 ,280.3061523535427,-25.571901773883795,0.4
4FGL J0648.6-3623 ,245.97360905146937,-16.216474758230706,0.4
4FGL J0648.7+1516 ,198.97694921825516,6.323998328955067,0.4
4FGL J0649.3+2230 ,192.4811794400865,9.618119842010387,0.4
4FGL J0649.5-3139 ,241.52538084847683,-14.20932765201692,0.4
4FGL J0649.6-4017 ,249.8362935675563,-17.46712193086381,0.4
4FGL J0650.2+5620 ,159.68351536310684,22.14081945572913,0.4
4FGL J0650.2-5144 ,261.3364384062934,-21.152484717308464,0.4
4FGL J0650.2-1636 ,227.66972565729142,-7.733301545017809,0.4
4FGL J0650.5-2851 ,238.97573004361732,-12.898971239018016,0.4
4FGL J0650.6+2055 ,194.0546997697513,9.203487898199137,0.4
4FGL J0650.7+2503 ,190.2798302894098,11.001720747868294,0.4
4FGL J0651.0+4013 ,175.9286225093044,17.066420026836685,0.4
4FGL J0651.4+6525 ,150.12971937091018,24.499779666555625,0.4
4FGL J0651.5+7956 ,134.1973206938489,26.683584468120884,0.4
4FGL J0651.9-4330 ,253.15192467825034,-18.204214729095522,0.4
4FGL J0652.1-4813 ,257.86247535532704,-19.765210976016835,0.4
4FGL J0652.5+1932 ,195.51297159262782,9.018391794952484,0.4
4FGL J0652.8-1855 ,230.0473075370968,-8.208627384894783,0.4
4FGL J0652.9+4707 ,169.23140924690068,19.763712204588813,0.4
4FGL J0653.4+1813 ,196.80958756754868,8.631461301945144,0.4
4FGL J0653.6+1636 ,198.2974483978183,7.96406161475939,0.4
4FGL J0653.7+2815 ,187.5708281303296,12.92738260498729,0.4
4FGL J0653.8-1330 ,225.26624653459274,-5.589156157387739,0.4
4FGL J0654.0-4658 ,256.73261552322003,-19.051327130194753,0.4
4FGL J0654.0-4152 ,251.7035749845929,-17.259434698799947,0.4
4FGL J0654.3+0923 ,204.8820605618408,4.898238692924713,0.4
4FGL J0654.3+5042 ,165.6848280517645,21.107552347912904,0.4
4FGL J0654.4+4514 ,171.20680771764503,19.388206510934946,0.4
4FGL J0654.6-4952 ,259.660324447624,-19.91002790681808,0.4
4FGL J0654.7+4246 ,173.68153512978796,18.609137590926707,0.4
4FGL J0655.3-0037 ,213.9352711745357,0.5743461631555031,0.4
4FGL J0655.4-2631 ,237.26802732209484,-10.931958173490916,0.4
4FGL J0655.5+1552 ,199.16086022774326,8.057194424319055,0.4
4FGL J0656.0+2420 ,191.45079471355754,11.79370808321551,0.4
4FGL J0656.3-0322 ,216.48453966160892,-0.45396772387018247,0.4
4FGL J0656.3+4235 ,173.97351130147158,18.826144484554998,0.4
4FGL J0656.3-2404 ,235.10091542712846,-9.69543713024754,0.4
4FGL J0656.5+4218 ,174.26587665346972,18.768854710304876,0.4
4FGL J0657.4-4658 ,256.941282606846,-18.510597688285973,0.4
4FGL J0657.7-5340 ,263.66813653664025,-20.66688653892294,0.4
4FGL J0658.1-5840 ,268.8168122241877,-22.082519070537746,0.4
4FGL J0658.2+2709 ,189.03993931556678,13.400897094403277,0.4
4FGL J0658.6+0636 ,207.85361708356908,4.604213286457336,0.4
4FGL J0658.7-0407c,217.42631889931616,-0.2617198671683379,0.4
4FGL J0658.7+2318 ,192.67619099431263,11.909176941324821,0.4
4FGL J0659.2-1758c,229.86939298290613,-6.414392527027957,0.4
4FGL J0659.6-2742 ,238.75320452204903,-10.592447099998274,0.4
4FGL J0659.6-6742 ,278.38151717316106,-24.189531568729848,0.4
4FGL J0659.7+1416 ,201.06758907785976,8.267970993725639,0.4
4FGL J0659.9-2900 ,239.9809585497069,-11.083305880699736,0.4
4FGL J0659.9+1709 ,198.46768625360025,9.555956125769681,0.4
4FGL J0700.1-6311 ,273.5986799212086,-23.05479198502591,0.4
4FGL J0700.2-5118 ,261.42137309361954,-19.5386826067775,0.4
4FGL J0700.2+1304 ,202.224471379108,7.851799436172067,0.4
4FGL J0700.4-4308 ,253.38665910646125,-16.640935795711755,0.4
4FGL J0700.5-6610 ,276.76966482770644,-23.76010183366256,0.4
4FGL J0700.6+3558 ,180.79581534860918,17.265382345550066,0.4
4FGL J0700.8+1551 ,199.74766315548877,9.185142675052008,0.4
4FGL J0701.3-0403 ,217.6686055304334,0.34082084092808257,0.4
4FGL J0701.3-0327c,217.13804560875386,0.6344551763594107,0.4
4FGL J0701.5+2511 ,191.17593982203368,13.266805396888858,0.4
4FGL J0701.5-2842 ,239.86798989823205,-10.639282025256946,0.4
4FGL J0701.5-4634 ,256.80211220596834,-17.70639725450943,0.4
4FGL J0702.7-1951 ,231.92339596894743,-6.527705648584343,0.4
4FGL J0703.2+6809 ,147.38507222937713,26.121805044533367,0.4
4FGL J0703.2-3914 ,249.86345362398012,-14.646177893526215,0.4
4FGL J0703.3-1042 ,223.81099061811085,-2.260040216880921,0.4
4FGL J0703.3-0050 ,215.04162147961605,2.2641459723934676,0.4
4FGL J0704.0-1153c,224.94376360273702,-2.632976170402233,0.4
4FGL J0704.3-4829 ,258.85323687117847,-17.953682838870403,0.4
4FGL J0704.6-1055c,224.14905361318046,-2.07304017529481,0.4
4FGL J0704.7+4508 ,171.93478394621764,21.07924342604714,0.4
4FGL J0704.8+4907 ,167.82691921925877,22.260826341966748,0.4
4FGL J0704.9-1007c,223.47096236582422,-1.6391392080121883,0.4
4FGL J0705.0+1331 ,202.32309828290528,9.085888673667428,0.4
4FGL J0705.7-4848 ,259.25996584542327,-17.845266200242122,0.4
4FGL J0705.8-0004 ,214.63525800878276,3.169938538002761,0.4
4FGL J0705.9+5309 ,163.65643774084418,23.501381287005138,0.4
4FGL J0706.1+0246 ,212.1362821306218,4.544945933164755,0.4
4FGL J0706.3-3250 ,244.13291041866063,-11.452248084503498,0.4
4FGL J0706.5+3744 ,179.49692922152067,18.988041041327552,0.4
4FGL J0706.8-4351 ,254.53642886016505,-15.827881112758783,0.4
4FGL J0706.8+7742 ,136.7673831533884,27.277351587107667,0.4
4FGL J0706.9+6109 ,155.1150917463602,25.367301837257042,0.4
4FGL J0708.6+1747 ,198.78328363623396,11.710556441490647,0.4
4FGL J0708.8-3121 ,242.99288515022383,-10.350920782164257,0.4
4FGL J0708.9+4839 ,168.52635605065427,22.78723696022283,0.4
4FGL J0709.0+4304 ,174.28893249512925,21.177414971463353,0.4
4FGL J0709.1+2241 ,194.26213618588935,13.833457854026312,0.4
4FGL J0709.1-1034c,224.34828202043832,-0.91547196989829,0.4
4FGL J0709.2-1527 ,228.69256980027907,-3.1485066708784064,0.4
4FGL J0709.3+0540 ,209.89540867604276,6.562838854489451,0.4
4FGL J0709.7-3009 ,241.9729811074772,-9.645974505613935,0.4
4FGL J0709.7-0255 ,217.63518846196223,2.737006742942406,0.4
4FGL J0710.4+5908 ,157.4082407264919,25.424814049120034,0.4
4FGL J0710.8-3851 ,250.10441929992194,-13.135703691369155,0.4
4FGL J0710.9+4733 ,169.77304017466446,22.798658261592916,0.4
4FGL J0711.3-0942 ,223.83555331812082,-0.04911409314131581,0.4
4FGL J0712.0-6431 ,275.3794984418114,-22.16660815856359,0.4
4FGL J0712.4+5724 ,159.33856341874414,25.35190877102896,0.4
4FGL J0712.5+3311 ,184.45484393431713,18.557285134717976,0.4
4FGL J0712.7+5033 ,166.70548771706706,23.867055626507394,0.4
4FGL J0712.8-5637 ,267.39400898978175,-19.580902623303174,0.4
4FGL J0713.0+5738 ,159.11009139486868,25.466628866026912,0.4
4FGL J0713.5+2537 ,191.8768508082391,15.925289906051848,0.4
4FGL J0713.5-2555 ,238.5182494027192,-7.031330448059337,0.4
4FGL J0713.8-4820c,259.32967934542864,-16.442070559095338,0.4
4FGL J0713.8+1935 ,197.63727048356463,13.577908840620724,0.4
4FGL J0714.4+1110 ,205.47979169648877,10.140852797150936,0.4
4FGL J0715.3-6828 ,279.59034912367815,-22.97075427336642,0.4
4FGL J0715.6-4528 ,256.7163520122504,-15.026118540674087,0.4
4FGL J0715.7-1128 ,225.89724311243606,0.08201932856681644,0.4
4FGL J0716.0-0826 ,223.25982657435537,1.5773334929858716,0.4
4FGL J0716.9-2219 ,235.66200689955667,-4.685243927461709,0.4
4FGL J0717.3+2437 ,193.19191464983626,16.33045720450466,0.4
4FGL J0717.7-5519 ,266.3490902660514,-18.480205785051037,0.4
4FGL J0718.0+4536 ,172.16071393971845,23.455539011808526,0.4
4FGL J0718.2-1324 ,227.89573989910303,-0.2797270562788169,0.4
4FGL J0718.6-4319 ,254.91808758616926,-13.656108506873156,0.4
4FGL J0718.8-5004 ,261.3225234483076,-16.35298064504671,0.4
4FGL J0718.8+4618 ,171.46564986971697,23.775519332148196,0.4
4FGL J0719.1-7055 ,282.2450866134531,-23.322663615444398,0.4
4FGL J0719.3+3307 ,185.04432527820234,19.861863286364827,0.4
4FGL J0719.6-3927 ,251.39573038486324,-11.848338731524073,0.4
4FGL J0719.7-4012 ,252.10337553301778,-12.169496430237748,0.4
4FGL J0720.0-3507 ,247.46288706135948,-9.89244480426018,0.4
4FGL J0720.0-6237 ,273.7279970262716,-20.724909684894808,0.4
4FGL J0721.3-0222 ,218.46569804435842,5.548933450796968,0.4
4FGL J0721.3+0405 ,212.68704681566865,8.523798250130694,0.4
4FGL J0721.9+7120 ,143.9845822740942,28.02239770888033,0.4
4FGL J0722.4-2650 ,240.25614818056764,-5.668004103131138,0.4
4FGL J0722.7+3606 ,182.27322643894905,21.50529261658353,0.4
4FGL J0722.7-2309c,237.01023204055525,-3.884803966241671,0.4
4FGL J0723.0-0732 ,223.25839539154995,3.5138530081080477,0.4
4FGL J0723.1-3048 ,243.86371384020688,-7.360038177797268,0.4
4FGL J0723.4+5841 ,158.20023450477083,26.996577058753935,0.4
4FGL J0723.5+2900 ,189.46776235385184,19.255918023353374,0.4
4FGL J0723.7+2050 ,197.43156140920212,16.215351106860233,0.4
4FGL J0723.9+5702 ,160.04788861091825,26.815577216200793,0.4
4FGL J0724.5+7015 ,145.22735754926293,28.192896333978247,0.4
4FGL J0724.8+3016 ,188.31970716467427,19.962733208696267,0.4
4FGL J0725.2+1425 ,203.64494529808192,13.912374882719671,0.4
4FGL J0725.3-2550c,239.67148758245696,-4.631483609618338,0.4
4FGL J0725.5+0216 ,214.80172612533335,8.627785300299468,0.4
4FGL J0725.5-0504 ,221.36864560427733,5.231666872809976,0.4
4FGL J0725.6-5008 ,261.83592193949147,-15.375995299427856,0.4
4FGL J0725.6-3530 ,248.3306527460614,-9.030082581038432,0.4
4FGL J0725.7-0549 ,222.05637841696213,4.934136346248182,0.4
4FGL J0725.8-0054 ,217.69913799772561,7.2360459152673355,0.4
4FGL J0726.1+8114 ,132.75938734006732,28.108565624397414,0.4
4FGL J0726.4-4727 ,259.3698468271108,-14.145758244479682,0.4
4FGL J0727.1+3734 ,181.07064370558902,22.79296500779527,0.4
4FGL J0727.3+2152 ,196.77871894121293,17.3781512145412,0.4
4FGL J0727.4+5325 ,164.1291635646784,26.695642322536646,0.4
4FGL J0728.0-4740 ,259.6855778922047,-13.98822553904495,0.4
4FGL J0728.2+4827 ,169.5882052034682,25.821861004991902,0.4
4FGL J0728.5+6128 ,155.18090610180133,27.982005736415427,0.4
4FGL J0729.1-3131 ,245.10512996261846,-6.559303679411012,0.4
4FGL J0729.1+5703 ,160.1521927657686,27.511673568843303,0.4
4FGL J0729.3-1445 ,230.35906188419318,1.4669523759206429,0.4
4FGL J0730.1+6852 ,146.80431462805947,28.633066207455112,0.4
4FGL J0730.3-1141 ,227.76869385512165,3.1376566837916835,0.4
4FGL J0730.4+3308 ,185.86456410800474,22.06370656243806,0.4
4FGL J0730.5-0535 ,222.40520447580445,6.0863754909764145,0.4
4FGL J0730.5-1831c,233.7964510854256,-0.08812637621144447,0.4
4FGL J0730.5+6720 ,148.54979756272917,28.62320439946412,0.4
4FGL J0730.7-6602 ,277.5975671528414,-20.79304339906974,0.4
4FGL J0731.0+6607 ,149.9432951661229,28.619457947705552,0.4
4FGL J0731.2-1403 ,229.96635022884033,2.1987181094046337,0.4
4FGL J0731.5-1910c,234.4806816233905,-0.18879283368227856,0.4
4FGL J0731.8-3009 ,244.16713416035307,-5.396683548135163,0.4
4FGL J0731.9+2805 ,191.07705333676054,20.650942575951714,0.4
4FGL J0732.7-4638 ,259.08967574156986,-12.83511204786137,0.4
4FGL J0733.0+4915 ,168.9029571159645,26.769004342425735,0.4
4FGL J0733.1+5910 ,157.8519949158191,28.295571538562786,0.4
4FGL J0733.3-7615 ,288.1423394505772,-23.858947372926757,0.4
4FGL J0733.4+5152 ,166.02148728923774,27.31445356253938,0.4
4FGL J0733.5+3517 ,183.85273424806007,23.330731088901917,0.4
4FGL J0733.5-5445 ,266.7258242986902,-16.177094947417945,0.4
4FGL J0733.6+3649 ,182.27183046322446,23.819322283649466,0.4
4FGL J0733.7+0205c,215.91458335958313,10.364635627573001,0.4
4FGL J0733.7+4110 ,177.68838868091203,25.041929576183634,0.4
4FGL J0733.8+0455 ,213.35385322018962,11.681735709445505,0.4
4FGL J0734.0+5021 ,167.7267792347039,27.142647997558527,0.4
4FGL J0734.3-4448 ,257.54133660386793,-11.757420597460591,0.4
4FGL J0734.4-7711 ,289.12494897774576,-24.066618811716406,0.4
4FGL J0734.7-1559 ,232.0642649515694,2.012945846388633,0.4
4FGL J0735.0-7255 ,284.7132159324949,-22.736449064053893,0.4
4FGL J0736.9-3231 ,246.7859730764493,-5.574803270703671,0.4
4FGL J0737.3-8247 ,295.0981984658437,-25.475177310010853,0.4
4FGL J0737.4+6535 ,150.584487024148,29.25133605462351,0.4
4FGL J0737.7-8047 ,292.9796003333489,-24.932767884265004,0.4
4FGL J0737.9-3041 ,245.2663563955839,-4.508923287170211,0.4
4FGL J0738.1+1742 ,201.8483579144193,18.07799724978136,0.4
4FGL J0738.4+1539 ,203.8405403471346,17.31000320486252,0.4
4FGL J0738.6+1311 ,206.2157162239583,16.329151467195,0.4
4FGL J0738.9-6736 ,279.45999913601787,-20.59526068106396,0.4
4FGL J0739.2+0137 ,216.9839618036575,11.377295226734974,0.4
4FGL J0739.6-4530 ,258.5982061992472,-11.246884602150518,0.4
4FGL J0739.6+7505 ,139.68746611154035,29.241641572078528,0.4
4FGL J0739.7+1743 ,201.99615257586888,18.442753503256696,0.4
4FGL J0739.8-6722 ,279.25838868379793,-20.432888435547607,0.4
4FGL J0740.0-0753 ,225.58900227503358,7.068233988917082,0.4
4FGL J0740.4+7300 ,142.07402273250358,29.42412339282211,0.4
4FGL J0740.9+3203 ,187.73023589341824,23.80730115607473,0.4
4FGL J0741.0+6618 ,149.76492419438057,29.624397222707678,0.4
4FGL J0741.0+3226 ,187.34207456015056,23.947099463460017,0.4
4FGL J0741.0-5226 ,265.0527138243854,-14.173659581052153,0.4
4FGL J0741.2-5140 ,264.35377991397104,-13.811713100660405,0.4
4FGL J0741.4-8132 ,293.8136339980838,-25.00514108542973,0.4
4FGL J0741.4-4709 ,260.2459786630916,-11.738334839181832,0.4
4FGL J0741.9-4157 ,255.6187033110446,-9.217229086824942,0.4
4FGL J0742.1+4902 ,169.44853805178585,28.188967454831307,0.4
4FGL J0742.6+5443 ,163.0527931558854,29.093633856232405,0.4
4FGL J0742.8-2822 ,243.77777517568256,-2.442105454449398,0.4
4FGL J0742.9-5242 ,265.42388499282754,-14.035495325384588,0.4
4FGL J0743.0-5622 ,268.8427373754844,-15.63984612315147,0.4
4FGL J0743.1+1713 ,202.81524235633475,18.96565426258526,0.4
4FGL J0743.2+4034 ,178.8216390184189,26.61465712615623,0.4
4FGL J0743.3-4912c,262.25771189006997,-12.399353944807036,0.4
4FGL J0743.6-3805 ,252.346403529233,-7.0769121993752755,0.4
4FGL J0744.0-2525 ,241.35329934937548,-0.7392297400554345,0.4
4FGL J0744.0+5033 ,167.80991921497437,28.742409877404075,0.4
4FGL J0744.1-6211 ,274.4085663553925,-17.983680685709132,0.4
4FGL J0744.1+7434 ,140.2520049419953,29.57149837662838,0.4
4FGL J0744.2-6918 ,281.33802501616924,-20.77859488780435,0.4
4FGL J0744.4-1403 ,231.51856138357545,5.007369009409666,0.4
4FGL J0744.9-4028 ,254.5690185581177,-7.998978694128336,0.4
4FGL J0745.4-2447 ,240.96296375629643,-0.15026571479550013,0.4
4FGL J0745.6+0107c,218.18050050492158,12.554249556762514,0.4
4FGL J0746.0-0039 ,219.84939896894312,11.831601537647373,0.4
4FGL J0746.3-0225 ,221.4814479225435,11.061641412538663,0.4
4FGL J0746.4+2546 ,194.6295065859579,22.869295372654587,0.4
4FGL J0746.5+2730 ,192.85032271438982,23.485090178591406,0.4
4FGL J0746.5-0710 ,225.7325770407735,8.813264202857276,0.4
4FGL J0746.5-4113 ,255.38488363610992,-8.10651372334821,0.4
4FGL J0746.6-4754 ,261.34702929420524,-11.304773186085033,0.4
4FGL J0747.2-0736 ,226.19887348922478,8.759924447592873,0.4
4FGL J0747.2+4529 ,173.5863998813455,28.407974103972677,0.4
4FGL J0747.3-3310 ,248.4248980485637,-3.9945288257401446,0.4
4FGL J0747.5+0905 ,211.0445810397132,16.552656544409285,0.4
4FGL J0747.5-4927 ,262.8057426710144,-11.909675757000038,0.4
4FGL J0747.6+7209 ,142.9995864465683,30.020611460603675,0.4
4FGL J0747.8+7410 ,140.69092981933872,29.857083504453726,0.4
4FGL J0748.0-1638 ,234.20313295951894,4.462021809511373,0.4
4FGL J0748.3+8511 ,128.216854936568,28.209163003263345,0.4
4FGL J0748.3+4928 ,169.1469840249608,29.25436124917991,0.4
4FGL J0748.6+2400 ,196.6024226435643,22.733218013381244,0.4
4FGL J0748.8-1501 ,232.88861661240352,5.440807628086087,0.4
4FGL J0749.0-3904 ,253.73021560334894,-6.631098764696446,0.4
4FGL J0749.0-2956 ,245.81905579824908,-2.044888317731733,0.4
4FGL J0749.2+2314 ,197.45092541754352,22.589088773169212,0.4
4FGL J0749.3+4453 ,174.34460381674918,28.657005562028345,0.4
4FGL J0749.4+1058 ,209.48143356478042,17.80562077971573,0.4
4FGL J0749.5+1026 ,209.99000499615207,17.59253548045019,0.4
4FGL J0749.6+1324 ,207.1784084052961,18.866396592674615,0.4
4FGL J0749.7+7450 ,139.90247449148075,29.911432399079263,0.4
4FGL J0749.8-4420 ,258.43653966154625,-9.101466480769938,0.4
4FGL J0749.9+3112 ,189.26397505221053,25.362862864988628,0.4
4FGL J0749.9+1823 ,202.35387106397866,20.921378846363634,0.4
4FGL J0750.0+8238 ,131.06111637266648,28.755282896557627,0.4
4FGL J0750.5-7519 ,287.55139936527036,-22.55491733492498,0.4
4FGL J0750.8+1229 ,208.17675061442176,18.736407246381535,0.4
4FGL J0751.0+7908 ,134.99572232946394,29.40363691791762,0.4
4FGL J0751.0-5131 ,264.94289329262426,-12.388874019197946,0.4
4FGL J0751.2+1808 ,202.72173288922133,21.10365901026901,0.4
4FGL J0751.2-0029 ,220.31751498528763,13.046259361550561,0.4
4FGL J0751.4-0421 ,223.82714530963185,11.249323800147717,0.4
4FGL J0751.4+2655 ,193.85775317074902,24.328176581620678,0.4
4FGL J0751.6-5029c,264.04520782655203,-11.815641288405901,0.4
4FGL J0751.9+3314 ,187.24977589428647,26.367732347812144,0.4
4FGL J0752.0-2931 ,245.78332463914936,-1.2766927714117042,0.4
4FGL J0752.3-1631 ,234.6316438718703,5.417300004192102,0.4
4FGL J0753.0+5353 ,164.19286202581443,30.504762393278785,0.4
4FGL J0753.1-2624c,243.2247674675065,0.5353255620716371,0.4
4FGL J0753.2+4319 ,176.24876874627307,29.04326356422451,0.4
4FGL J0753.4+4650 ,172.2800510244064,29.691385857891596,0.4
4FGL J0753.7-4545 ,260.014768912218,-9.205884984202225,0.4
4FGL J0753.8-4700 ,261.12842163004154,-9.811221231189307,0.4
4FGL J0753.9+0923 ,211.48522508674247,18.118757552425,0.4
4FGL J0754.0+0451 ,215.7548560078199,16.140956083764653,0.4
4FGL J0754.4-1148 ,230.77421152563346,8.23286233392396,0.4
4FGL J0754.5+3911 ,180.913396612799,28.410682193317868,0.4
4FGL J0754.7+4823 ,170.5551170334295,30.144844859214007,0.4
4FGL J0754.9-3953 ,255.02257134201764,-6.062299369449393,0.4
4FGL J0755.6+1855 ,202.37771006848638,22.373947822874786,0.4
4FGL J0755.9-0515 ,225.18089296201748,11.785359358240195,0.4
4FGL J0756.3-6431 ,277.22950091467726,-17.736839876236736,0.4
4FGL J0756.6-7723 ,289.7764032349213,-22.97996696579508,0.4
4FGL J0757.1-3729 ,253.17177670118014,-4.468249907265968,0.4
4FGL J0757.1+0956 ,211.30931375837375,19.066584498257196,0.4
4FGL J0757.9+7304 ,141.85240987874863,30.68648057984614,0.4
4FGL J0757.9-1514 ,234.19327705489854,7.230206099733514,0.4
4FGL J0758.1+1134 ,209.8670669712209,19.977984623220543,0.4
4FGL J0758.7+3746 ,182.70145216722807,28.88167117304269,0.4
4FGL J0758.8-1450 ,233.95619654778343,7.613156216064253,0.4
4FGL J0758.9+2703 ,194.31094620978743,25.93925241287203,0.4
4FGL J0759.6+1321 ,208.2807739664963,21.047289322882722,0.4
4FGL J0759.9+0005 ,220.85071057441039,15.242360188612857,0.4
4FGL J0800.1-5531 ,269.2028356007787,-13.125261763182856,0.4
4FGL J0800.3+5611 ,161.59348301762344,31.70142259562447,0.4
4FGL J0800.4-2257 ,241.13905107549954,3.7375639797303353,0.4
4FGL J0800.5+3715 ,183.3736455507429,29.111371534614097,0.4
4FGL J0800.7-1059 ,230.85432079680837,9.989529617518437,0.4
4FGL J0800.9+0733 ,214.02026446694057,18.86050338375342,0.4
4FGL J0800.9-0825 ,228.6064543485541,11.306644544778209,0.4
4FGL J0800.9+4401 ,175.75556957168996,30.537244539762813,0.4
4FGL J0801.0-0618 ,226.7665507856719,12.389890725906461,0.4
4FGL J0801.1+1335 ,208.22480437031768,21.474273175164242,0.4
4FGL J0801.1+6444 ,151.5315962033367,31.746630002768285,0.4
4FGL J0801.3+6631 ,149.4318074072138,31.646391678392607,0.4
4FGL J0802.0+1006 ,211.70083467284667,20.223409458844586,0.4
4FGL J0802.1-5612 ,269.9489344583885,-13.209602130693476,0.4
4FGL J0802.3-0942 ,229.92486741897716,10.952676205445467,0.4
4FGL J0803.0+2439 ,197.1769168504925,26.022393026367933,0.4
4FGL J0803.2-2522 ,243.5430357365471,3.007796421902753,0.4
4FGL J0803.2-0337 ,224.6283644315785,14.192386904648469,0.4
